,X,Y,応力,Grain_Number
9953,124,78,0.210024082,20
9954,125,78,0.179403491,20
9955,0,79,-0.078950575,22
9956,1,79,-0.001838397,22
9957,2,79,-0.012075011,22
9958,3,79,0.227503437,22
9959,4,79,-0.076070939,22
9960,5,79,0.151283666,22
9961,6,79,-0.142946216,22
9962,7,79,0.07226705,22
9963,8,79,0.0494533,22
9964,9,79,-0.020793246,22
9965,10,79,-0.166830709,22
9966,11,79,0.020181594,22
9967,12,79,-0.109224542,22
9968,13,79,0.14066869,22
9969,14,79,0.140617457,23
9970,15,79,0.179033226,23
9971,16,79,0.148124766,23
9972,17,79,0.207539067,23
9973,18,79,0.169978269,25
9974,19,79,0.05512949,25
9975,20,79,-0.086039152,25
9976,21,79,0.033935993,25
9977,22,79,0.054774678,25
9978,23,79,0.126941102,25
9979,24,79,0.000836597,25
9980,25,79,0.065607269,25
9981,26,79,-0.18438928,25
9982,27,79,0.026823211,25
9983,28,79,0.026045989,25
9984,29,79,0.027024991,25
9985,30,79,0.155485137,25
9986,31,79,0.011854718,24
9987,32,79,-0.015276235,24
9988,33,79,0.001968514,24
9989,34,79,0.03641211,24
9990,35,79,-0.017477866,24
9991,36,79,-0.019396393,24
9992,37,79,0.042603301,24
9993,38,79,-0.128710522,24
9994,39,79,0.002962372,24
9995,40,79,0.037726346,24
9996,41,79,-0.040164748,24
9997,42,79,-0.274910727,24
9998,43,79,-0.019274331,24
9999,44,79,-0.031790096,24
10000,45,79,0.162895516,24
10001,46,79,0.092268616,24
10002,47,79,0.016770711,18
10003,48,79,-0.224186179,18
10004,49,79,-0.179654194,18
10005,50,79,-0.123130539,18
10006,51,79,-0.15866354,18
10007,52,79,-0.128745106,18
10008,53,79,0.003815613,18
10009,54,79,-0.171707131,18
10010,55,79,0.161697878,19
10011,56,79,0.305085277,19
10012,57,79,0.160852641,19
10013,58,79,0.009333204,19
10014,59,79,0.005659013,19
10015,60,79,-0.03439155,19
10016,61,79,0.071583339,19
10017,62,79,0.211104363,19
10018,63,79,0.031040257,19
10019,64,79,0.138377821,19
10020,65,79,0.245598105,19
10021,66,79,0.241029063,19
10022,67,79,0.12836012,19
10023,68,79,-0.107547725,19
10024,69,79,0.199812539,19
10025,70,79,0.040382703,19
10026,71,79,-0.063134765,19
10027,72,79,0.205541157,19
10028,73,79,0.194047288,19
10029,74,79,-0.030544148,19
10030,75,79,0.062279467,19
10031,76,79,0.131148485,19
10032,77,79,-0.014642663,19
10033,78,79,-0.07326173,19
10034,79,79,0.082026433,19
10035,80,79,0.151592503,19
10036,81,79,0.274423697,19
10037,82,79,0.126257539,19
10038,83,79,0.049309023,19
10039,84,79,0.235775303,19
10040,85,79,0.178825125,19
10041,86,79,0.041346357,19
10042,87,79,0.159253763,19
10043,88,79,0.845137126,20
10044,89,79,0.481416595,20
10045,90,79,0.195913346,20
10046,91,79,0.172872086,20
10047,92,79,0.191394996,20
10048,93,79,-0.080509391,20
10049,94,79,0.166260333,20
10050,95,79,0.279021256,20
10051,96,79,0.180803502,20
10052,97,79,0.199528601,20
10053,98,79,0.142618154,20
10054,99,79,0.228304617,20
10055,100,79,0.195984907,20
10056,101,79,0.340949704,20
10057,102,79,0.27965402,20
10058,103,79,0.05611962,20
10059,104,79,0.167814456,20
10060,105,79,0.164074503,20
10061,106,79,0.187869478,20
10062,107,79,0,20
10063,108,79,0.230653118,20
10064,109,79,-0.133120135,21
10065,110,79,0.059417473,21
10066,111,79,-0.035478082,21
10067,112,79,0.055896926,20
10068,113,79,0.242302989,20
10069,114,79,0.117024875,20
10070,115,79,0.255774251,20
10071,116,79,0.302073058,20
10072,117,79,0.175019778,20
10073,118,79,0.223450806,20
10074,119,79,0.126006555,20
10075,120,79,0.159258213,20
10076,121,79,0.159408381,20
10077,122,79,0.206498237,20
10078,123,79,0.071893886,20
10079,124,79,0.305643435,20
10080,125,79,0.225671565,20
10081,0,80,0.087408696,22
10082,1,80,-0.008012739,22
10083,2,80,0.028651903,22
10084,3,80,-0.025925239,22
10085,4,80,-0.080786127,22
10086,5,80,0.037195759,22
10087,6,80,0.16786135,22
10088,7,80,-0.067091983,22
10089,8,80,-0.026606799,22
10090,9,80,0.176072469,22
10091,10,80,-0.097523133,22
10092,11,80,-0.060362773,22
10093,12,80,0.022285447,22
10094,13,80,0.099872412,22
10095,14,80,-0.096197871,22
10096,15,80,0.021666039,23
10097,16,80,0.058031297,23
10098,17,80,0,23
10099,18,80,0.236185845,23
10100,19,80,0.114669226,26
10101,20,80,0.12449073,26
10102,21,80,0.037148014,26
10103,22,80,-0.181356768,26
10104,23,80,-0.096462765,25
10105,24,80,-0.103466676,25
10106,25,80,-0.015737307,25
10107,26,80,0.115088372,25
10108,27,80,-0.024178107,25
10109,28,80,-0.003766108,25
10110,29,80,0.065093698,25
10111,30,80,0.190392004,25
10112,31,80,0.190380358,25
10113,32,80,-0.073045641,25
10114,33,80,0.034026682,25
10115,34,80,0.111923728,25
10116,35,80,-0.28209603,24
10117,36,80,-0.05200396,24
10118,37,80,0.054206287,24
10119,38,80,0.051925143,24
10120,39,80,0.092361009,24
10121,40,80,0.071812415,24
10122,41,80,-0.029960981,24
10123,42,80,-0.157483714,24
10124,43,80,0.047705835,24
10125,44,80,-0.170216334,24
10126,45,80,0.01953632,24
10127,46,80,0.014647501,18
10128,47,80,-0.157472076,18
10129,48,80,-0.124424002,18
10130,49,80,-0.033954273,18
10131,50,80,-0.172035358,18
10132,51,80,-0.12325407,18
10133,52,80,-0.228512985,18
10134,53,80,-0.032490019,18
10135,54,80,0.221460562,19
10136,55,80,0.119895162,19
10137,56,80,0.189566551,19
10138,57,80,0.116472061,19
10139,58,80,0.293205905,19
10140,59,80,0.282432656,19
10141,60,80,0.065833614,19
10142,61,80,0.198308577,19
10143,62,80,0.006865891,19
10144,63,80,0.045716819,19
10145,64,80,0.106414864,19
10146,65,80,0.087704495,19
10147,66,80,0.236884447,19
10148,67,80,-0.012373274,19
10149,68,80,0.005388002,19
10150,69,80,0.148226752,19
10151,70,80,0.019368856,19
10152,71,80,0.170316768,19
10153,72,80,0.250521129,19
10154,73,80,0.312026283,19
10155,74,80,0.107042297,19
10156,75,80,0.126471143,19
10157,76,80,-0.10826624,19
10158,77,80,-0.022828999,19
10159,78,80,-0.04521294,19
10160,79,80,0.048247052,19
10161,80,80,0.225163756,19
10162,81,80,0.004715433,19
10163,82,80,-0.1001636,19
10164,83,80,0.187154717,19
10165,84,80,0.184495778,19
10166,85,80,0.260202332,19
10167,86,80,0.141259128,19
10168,87,80,-0.354218994,19
10169,88,80,0.55555361,20
10170,89,80,0.406498912,20
10171,90,80,0.286485408,20
10172,91,80,0.13563752,20
10173,92,80,0.307473949,20
10174,93,80,0.148930154,20
10175,94,80,0.275685598,20
10176,95,80,0.353476644,20
10177,96,80,0.237517282,20
10178,97,80,0.222756238,20
10179,98,80,0.248303701,20
10180,99,80,0.214564367,20
10181,100,80,0.39267585,20
10182,101,80,0.099917999,20
10183,102,80,0.255920245,20
10184,103,80,0.1207596,20
10185,104,80,0.213470297,20
10186,105,80,0.2400766,20
10187,106,80,0.18852663,20
10188,107,80,0.178789987,20
10189,108,80,0.164291419,20
10190,109,80,0.113020077,21
10191,110,80,-0.032802319,21
10192,111,80,0.021466998,21
10193,112,80,0.262914155,20
10194,113,80,0.240092988,20
10195,114,80,0.203670493,20
10196,115,80,0.269178849,20
10197,116,80,0.296367791,20
10198,117,80,0.203811739,20
10199,118,80,0.198488135,20
10200,119,80,0.149481427,20
10201,120,80,0.197793881,20
10202,121,80,0.193432367,20
10203,122,80,0.09181387,20
10204,123,80,0.269937309,20
10205,124,80,0.174160597,20
10206,125,80,0.289567626,20
10207,0,81,0.080646504,22
10208,1,81,0.005760772,22
10209,2,81,-0.173210222,22
10210,3,81,0.200987236,22
10211,4,81,-0.018357041,22
10212,5,81,0.099182042,22
10213,6,81,-0.00733305,22
10214,7,81,0.182449157,22
10215,8,81,-0.015904172,22
10216,9,81,0.041672153,22
10217,10,81,-0.011646536,22
10218,11,81,-0.044101743,22
10219,12,81,0.132804548,22
10220,13,81,-0.091660803,22
10221,14,81,-0.13253266,22
10222,15,81,0.053742231,22
10223,16,81,0.039155331,23
10224,17,81,0.134577909,23
10225,18,81,-0.038383243,26
10226,19,81,0.117618177,26
10227,20,81,0,NaN
10228,21,81,-0.001881465,26
10229,22,81,-0.106274409,26
10230,23,81,0.048423998,26
10231,24,81,-0.161546141,26
10232,25,81,0.093781363,25
10233,26,81,0.150277223,25
10234,27,81,0.061534338,25
10235,28,81,0.132814898,25
10236,29,81,0.095633263,25
10237,30,81,0.064356723,25
10238,31,81,0.248433603,25
10239,32,81,-0.032711289,25
10240,33,81,-0.070128075,25
10241,34,81,-0.031705719,25
10242,35,81,0,25
10243,36,81,0.11970982,25
10244,37,81,-0.046688282,25
10245,38,81,-0.045809557,25
10246,39,81,0.102468302,25
10247,40,81,-0.230742424,24
10248,41,81,-0.117786139,24
10249,42,81,-0.059141663,24
10250,43,81,0.031315446,24
10251,44,81,-0.055215247,24
10252,45,81,0.134629846,24
10253,46,81,-0.295770092,18
10254,47,81,-0.102117981,18
10255,48,81,-0.090720976,18
10256,49,81,-0.073871793,18
10257,50,81,-0.149566654,18
10258,51,81,0.041165069,18
10259,52,81,-0.16813849,18
10260,53,81,0.066908687,19
10261,54,81,0.141823419,19
10262,55,81,0.107882633,19
10263,56,81,0.312946271,19
10264,57,81,0.261311722,19
10265,58,81,0.281605053,19
10266,59,81,0.257838024,19
10267,60,81,-0.106273215,19
10268,61,81,0.183986589,19
10269,62,81,0.100371353,19
10270,63,81,0.070487486,19
10271,64,81,0.181093469,19
10272,65,81,0.062080531,19
10273,66,81,0.01403144,19
10274,67,81,0.056243517,19
10275,68,81,0.205124984,19
10276,69,81,0.277087285,19
10277,70,81,-0.022032021,19
10278,71,81,0.259423626,19
10279,72,81,-0.02339557,19
10280,73,81,-0.134121226,19
10281,74,81,0.008727503,19
10282,75,81,-0.158451896,19
10283,76,81,0.309288628,19
10284,77,81,0.055801458,19
10285,78,81,0.161582052,19
10286,79,81,0.211753075,19
10287,80,81,-0.034307903,19
10288,81,81,0.151910557,19
10289,82,81,0.133757002,19
10290,83,81,0.014248098,19
10291,84,81,0.270648937,19
10292,85,81,0.230571235,19
10293,86,81,-0.100498838,19
10294,87,81,0.64093872,20
10295,88,81,0.375974567,20
10296,89,81,0.216763874,20
10297,90,81,0.242474853,20
10298,91,81,0.148363094,20
10299,92,81,0.148096082,20
10300,93,81,0.202563365,20
10301,94,81,0.194843358,20
10302,95,81,0.221083072,20
10303,96,81,0.052836572,20
10304,97,81,0.194756941,20
10305,98,81,0.133647204,20
10306,99,81,0.135456427,20
10307,100,81,0.14696548,20
10308,101,81,0.323308805,20
10309,102,81,0.270058194,20
10310,103,81,0.373843892,20
10311,104,81,0.185382223,20
10312,105,81,0.197095244,20
10313,106,81,0.186383114,20
10314,107,81,0.087511599,20
10315,108,81,0.171423351,20
10316,109,81,0.151035827,21
10317,110,81,-0.192030035,21
10318,111,81,0.093218967,20
10319,112,81,0.327669502,20
10320,113,81,0.244916407,20
10321,114,81,0.220148377,20
10322,115,81,0.178295068,20
10323,116,81,0.21170758,20
10324,117,81,0.230582657,20
10325,118,81,0.088541306,20
10326,119,81,0.249244112,20
10327,120,81,0.233056031,20
10328,121,81,0.133648898,20
10329,122,81,0.089559472,20
10330,123,81,0.198904216,20
10331,124,81,0.188843759,20
10332,125,81,0.057561328,20
10333,0,82,0.26812406,22
10334,1,82,0.230566368,22
10335,2,82,0.013990845,22
10336,3,82,0.139018935,22
10337,4,82,-0.157205618,22
10338,5,82,0.124646544,22
10339,6,82,-0.085242983,22
10340,7,82,0.170055354,22
10341,8,82,0.09817325,22
10342,9,82,0.18380773,22
10343,10,82,0.069689679,22
10344,11,82,0.057314021,22
10345,12,82,0.058178722,22
10346,13,82,-0.170486331,22
10347,14,82,0.217059454,22
10348,15,82,0.366284627,22
10349,16,82,0.171528022,23
10350,17,82,0.221401637,23
10351,18,82,0.186201851,26
10352,19,82,0.109593586,26
10353,20,82,0,NaN
10354,21,82,0.394016892,26
10355,22,82,-0.00203013,26
10356,23,82,0.079548496,26
10357,24,82,-0.015528934,26
10358,25,82,-0.028609354,26
10359,26,82,-0.397965724,25
10360,27,82,0.094000548,25
10361,28,82,-0.046470216,25
10362,29,82,0.089977709,25
10363,30,82,0.134916243,25
10364,31,82,0.169935132,25
10365,32,82,0.165938403,25
10366,33,82,0.018779549,25
10367,34,82,0.033062651,25
10368,35,82,-0.005716216,25
10369,36,82,0.134497872,25
10370,37,82,-0.059583464,25
10371,38,82,-0.105913736,25
10372,39,82,0.099340796,25
10373,40,82,0.058993,25
10374,41,82,0.114135256,25
10375,42,82,-0.108940041,25
10376,43,82,-0.055981217,25
10377,44,82,0.158475882,24
10378,45,82,-0.081951816,18
10379,46,82,-0.135172166,18
10380,47,82,-0.051737039,18
10381,48,82,-0.113238742,18
10382,49,82,-0.120396602,18
10383,50,82,-0.118072927,18
10384,51,82,-0.10211559,18
10385,52,82,0.208969412,19
10386,53,82,0.156290086,19
10387,54,82,0.280152598,19
10388,55,82,0.187121026,19
10389,56,82,0.192111779,19
10390,57,82,0.175423738,19
10391,58,82,0.35342553,19
10392,59,82,0.071008768,19
10393,60,82,0.160523803,19
10394,61,82,0.230748789,19
10395,62,82,0.205113097,19
10396,63,82,0.18915237,19
10397,64,82,0.210326762,19
10398,65,82,0.31711075,19
10399,66,82,0.179854506,19
10400,67,82,0.171301127,19
10401,68,82,0.061235168,19
10402,69,82,0.105791541,19
10403,70,82,0.052550893,19
10404,71,82,0.006487732,19
10405,72,82,-0.236637504,19
10406,73,82,-0.131473453,19
10407,74,82,-0.137724276,19
10408,75,82,-0.135209901,19
10409,76,82,0.053780987,19
10410,77,82,0.142292663,19
10411,78,82,0.074427512,19
10412,79,82,-0.01242188,19
10413,80,82,-0.107136317,19
10414,81,82,0.029185423,19
10415,82,82,0.132054059,19
10416,83,82,0.109783682,19
10417,84,82,0.004433926,19
10418,85,82,0.187718984,19
10419,86,82,0.414662765,20
10420,87,82,0.267988405,20
10421,88,82,0.299411848,20
10422,89,82,0.167028052,20
10423,90,82,0.19837875,20
10424,91,82,0.306118393,20
10425,92,82,0.311970299,20
10426,93,82,0.184945852,20
10427,94,82,0.227679097,20
10428,95,82,0.309129011,20
10429,96,82,0.229754474,20
10430,97,82,0.097808776,20
10431,98,82,0.077304793,20
10432,99,82,0.138124288,20
10433,100,82,0.330522903,20
10434,101,82,0.179549941,20
10435,102,82,0.291867115,20
10436,103,82,0.260890811,20
10437,104,82,0.158981176,20
10438,105,82,0.117650377,20
10439,106,82,0.173871376,20
10440,107,82,0.33643956,20
10441,108,82,0.258214592,20
10442,109,82,0.147788767,21
10443,110,82,0.196157097,21
10444,111,82,0.277404123,20
10445,112,82,0.298808477,20
10446,113,82,0.224555277,20
10447,114,82,0.248375429,20
10448,115,82,0.202767684,20
10449,116,82,0.26673647,20
10450,117,82,0.125055672,20
10451,118,82,0.190249953,20
10452,119,82,0.215197059,20
10453,120,82,0.263078471,20
10454,121,82,0.169075368,20
10455,122,82,0.212728368,20
10456,123,82,0.218222468,20
10457,124,82,0.124415458,20
10458,125,82,0.143170598,20
10459,0,83,0,27
10460,1,83,-0.035980608,22
10461,2,83,0.200767968,22
10462,3,83,0.038817209,22
10463,4,83,-0.165804108,22
10464,5,83,0.159481505,22
10465,6,83,0.065406643,22
10466,7,83,0.115708535,22
10467,8,83,0.136421415,22
10468,9,83,0.003613528,22
10469,10,83,0.123914635,22
10470,11,83,0.149193124,22
10471,12,83,0.076287556,22
10472,13,83,0.186537568,22
10473,14,83,-0.093507816,22
10474,15,83,0.294877126,22
10475,16,83,0.218211614,22
10476,17,83,-0.003769441,23
10477,18,83,0,NaN
10478,19,83,0.133469166,26
10479,20,83,0,NaN
10480,21,83,0.407173229,26
10481,22,83,-0.11239136,26
10482,23,83,0.07530477,26
10483,24,83,-0.102328997,26
10484,25,83,-0.08481658,26
10485,26,83,0.024099274,26
10486,27,83,-0.128111721,26
10487,28,83,0.047103518,25
10488,29,83,0.238437736,25
10489,30,83,0.124825276,25
10490,31,83,0.178673515,25
10491,32,83,0.059301098,25
10492,33,83,0.121647405,25
10493,34,83,0.048890037,25
10494,35,83,0.073405531,25
10495,36,83,0.105767922,25
10496,37,83,-0.056742356,25
10497,38,83,-0.061486602,25
10498,39,83,0.016253747,25
10499,40,83,-0.000995531,25
10500,41,83,0.082418859,25
10501,42,83,-0.025483625,25
10502,43,83,-0.239018055,25
10503,44,83,0.074312531,25
10504,45,83,-0.034702414,18
10505,46,83,-0.105177666,18
10506,47,83,-0.123815193,18
10507,48,83,-0.122432844,18
10508,49,83,-0.04913349,18
10509,50,83,-0.300110889,18
10510,51,83,0.342176946,19
10511,52,83,0.245726937,19
10512,53,83,0.238907563,19
10513,54,83,0.301857273,19
10514,55,83,0.074490088,19
10515,56,83,0.091135566,19
10516,57,83,0.086240461,19
10517,58,83,0.230580414,19
10518,59,83,-0.082063228,19
10519,60,83,0.143751215,19
10520,61,83,0.136833932,19
10521,62,83,0.226552133,19
10522,63,83,0.14077614,19
10523,64,83,0.118606551,19
10524,65,83,0.238326965,19
10525,66,83,0.155564412,19
10526,67,83,0.161694323,19
10527,68,83,-0.098770775,19
10528,69,83,-0.101213236,19
10529,70,83,-0.145427801,19
10530,71,83,0.04741256,19
10531,72,83,0.006991138,19
10532,73,83,-0.152859237,19
10533,74,83,0.093223994,19
10534,75,83,0.155350225,19
10535,76,83,0.309741634,19
10536,77,83,0.336914204,19
10537,78,83,-0.026918382,19
10538,79,83,-0.051334685,19
10539,80,83,0.045307101,19
10540,81,83,0.093008956,19
10541,82,83,0.240629764,19
10542,83,83,0.117965117,19
10543,84,83,0.005901047,19
10544,85,83,0.337843422,20
10545,86,83,0.312382364,20
10546,87,83,0.200200573,20
10547,88,83,0.18357355,20
10548,89,83,0.322977624,20
10549,90,83,0.217386176,20
10550,91,83,0.148674446,20
10551,92,83,0.112664206,20
10552,93,83,-0.036984173,20
10553,94,83,0.200082097,20
10554,95,83,0.213811543,20
10555,96,83,0.391006705,20
10556,97,83,0.12023375,20
10557,98,83,0.09508614,20
10558,99,83,0.251063085,20
10559,100,83,0.301257599,20
10560,101,83,0.150061399,20
10561,102,83,0.176818792,20
10562,103,83,0.223709444,20
10563,104,83,0.111019357,20
10564,105,83,0.200898522,20
10565,106,83,0.211084968,20
10566,107,83,0.22653333,20
10567,108,83,0.386198979,20
10568,109,83,0.01893895,21
10569,110,83,0.253303433,20
10570,111,83,0.263626389,20
10571,112,83,0.0669208,20
10572,113,83,0.167190367,20
10573,114,83,0.21980122,20
10574,115,83,0.209332064,20
10575,116,83,0.1205299,20
10576,117,83,0.209963044,20
10577,118,83,0.238067006,20
10578,119,83,0.079838545,20
10579,120,83,0.242760018,20
10580,121,83,0.137702344,20
10581,122,83,0.20726058,20
10582,123,83,0.008558878,20
10583,124,83,0.043332509,20
10584,125,83,0.173866556,20
10585,0,84,0,27
10586,1,84,0,27
10587,2,84,0.196991139,22
10588,3,84,0.122072206,22
10589,4,84,-0.180670015,22
10590,5,84,0.137244092,22
10591,6,84,0.14450913,22
10592,7,84,0.018236719,22
10593,8,84,0.14405685,22
10594,9,84,0.047694355,22
10595,10,84,0.137320492,22
10596,11,84,0.08911373,22
10597,12,84,0.019328851,22
10598,13,84,-0.07187192,22
10599,14,84,0.062810384,22
10600,15,84,0.004375551,22
10601,16,84,-0.092442675,22
10602,17,84,-0.150288625,22
10603,18,84,0,NaN
10604,19,84,-0.034146583,26
10605,20,84,0.23474695,26
10606,21,84,0,NaN
10607,22,84,-0.143524586,26
10608,23,84,0.090684048,26
10609,24,84,0.010022047,26
10610,25,84,-0.130464371,26
10611,26,84,0,26
10612,27,84,-0.180241969,26
10613,28,84,0.000264412,26
10614,29,84,-0.04778692,26
10615,30,84,-0.035705399,25
10616,31,84,0.183665343,25
10617,32,84,0.045470472,25
10618,33,84,0.018380132,25
10619,34,84,0.017317382,25
10620,35,84,0.195447713,25
10621,36,84,0.145619515,25
10622,37,84,0.165202652,25
10623,38,84,0.006299466,25
10624,39,84,-0.01244297,25
10625,40,84,0.121025618,25
10626,41,84,0.122925396,25
10627,42,84,-0.022238899,25
10628,43,84,0.187406205,25
10629,44,84,-0.11869592,18
10630,45,84,-0.035312759,18
10631,46,84,-0.048718809,18
10632,47,84,0.03499851,18
10633,48,84,0.002105435,18
10634,49,84,0.216132526,19
10635,50,84,0.189638914,19
10636,51,84,0.073179479,19
10637,52,84,0.165148395,19
10638,53,84,0.110641494,19
10639,54,84,0.217997908,19
10640,55,84,0.020064681,19
10641,56,84,0.083014708,19
10642,57,84,0.047380037,19
10643,58,84,-0.02452785,19
10644,59,84,0.199409149,19
10645,60,84,0.095449829,19
10646,61,84,0.152488919,19
10647,62,84,0.148552786,19
10648,63,84,0.245021555,19
10649,64,84,0.212076808,19
10650,65,84,0.020315701,19
10651,66,84,0.044182781,19
10652,67,84,0.090378157,19
10653,68,84,-0.028064687,19
10654,69,84,-0.04092605,19
10655,70,84,0.129781075,19
10656,71,84,0.040214655,19
10657,72,84,0.053625062,19
10658,73,84,-0.010911989,19
10659,74,84,0.13065846,19
10660,75,84,0.12887725,19
10661,76,84,0.037068021,19
10662,77,84,0.184182349,19
10663,78,84,-0.080212754,19
10664,79,84,-0.017624522,19
10665,80,84,0.150329612,19
10666,81,84,0.300647567,19
10667,82,84,0.095203871,19
10668,83,84,0.159850401,19
10669,84,84,0.376996633,20
10670,85,84,0.223174028,20
10671,86,84,0.123445269,20
10672,87,84,0.208775229,20
10673,88,84,0.204949002,20
10674,89,84,0.158068266,20
10675,90,84,0.161185319,20
10676,91,84,0.221098857,20
10677,92,84,0.199383482,20
10678,93,84,0.045464857,20
10679,94,84,0.11567524,20
10680,95,84,0.203901052,20
10681,96,84,0.176420474,20
10682,97,84,0.264315598,20
10683,98,84,0.106727028,20
10684,99,84,0.196969327,20
10685,100,84,0.245581816,20
10686,101,84,0.191935202,20
10687,102,84,0.20485611,20
10688,103,84,0.004064113,20
10689,104,84,0.129389163,20
10690,105,84,0.161917449,20
10691,106,84,0.084146825,20
10692,107,84,0.169723231,20
10693,108,84,-0.015539048,21
10694,109,84,0.010769692,21
10695,110,84,0.282409622,20
10696,111,84,0.310050507,20
10697,112,84,0.264637634,20
10698,113,84,0.053935544,20
10699,114,84,0.294027335,20
10700,115,84,0.286694473,20
10701,116,84,0.175563064,20
10702,117,84,0.236146562,20
10703,118,84,0.188733239,20
10704,119,84,0.156620499,20
10705,120,84,0.185354659,20
10706,121,84,0.140688519,20
10707,122,84,0.187785774,20
10708,123,84,0.266468886,20
10709,124,84,0.259337486,20
10710,125,84,0.194856001,20
10711,0,85,0,27
10712,1,85,0,27
10713,2,85,0,27
10714,3,85,-0.109238126,22
10715,4,85,0.002556757,22
10716,5,85,0.17606102,22
10717,6,85,0.001194286,22
10718,7,85,-0.145113706,22
10719,8,85,0.169219134,22
10720,9,85,-0.005478042,22
10721,10,85,-0.093233536,22
10722,11,85,0.073859523,22
10723,12,85,-0.056917243,22
10724,13,85,0.17351886,22
10725,14,85,0.149494112,22
10726,15,85,0.083541286,22
10727,16,85,0.063932348,22
10728,17,85,-0.087408901,22
10729,18,85,0,NaN
10730,19,85,-0.127721335,26
10731,20,85,-0.050589533,26
10732,21,85,0,NaN
10733,22,85,0.177080549,26
10734,23,85,-0.057610057,26
10735,24,85,-0.062591828,26
10736,25,85,-0.064172917,26
10737,26,85,-0.024028095,26
10738,27,85,0.000211867,26
10739,28,85,-0.136287866,26
10740,29,85,-0.005349563,26
10741,30,85,-0.011710869,26
10742,31,85,-0.053141736,26
10743,32,85,0.252523257,26
10744,33,85,0.123389947,25
10745,34,85,0.064737771,25
10746,35,85,0.023184584,25
10747,36,85,0.091244255,25
10748,37,85,0.041441249,25
10749,38,85,0.068683371,25
10750,39,85,0.105444849,25
10751,40,85,0.05055118,25
10752,41,85,0.047994486,25
10753,42,85,-0.017507988,25
10754,43,85,0.295014742,25
10755,44,85,-0.158741096,18
10756,45,85,-0.100344645,18
10757,46,85,-0.022220304,18
10758,47,85,0.061734537,18
10759,48,85,0.173986899,19
10760,49,85,0.274283314,19
10761,50,85,0.082906066,19
10762,51,85,0.289417771,19
10763,52,85,0.219316072,19
10764,53,85,-0.056420399,19
10765,54,85,0.109744767,19
10766,55,85,0.207869106,19
10767,56,85,0.103308721,19
10768,57,85,0.260034718,19
10769,58,85,0.005731871,19
10770,59,85,0.149949001,19
10771,60,85,0.208675466,19
10772,61,85,0.161007397,19
10773,62,85,0.205408198,19
10774,63,85,0.124426404,19
10775,64,85,0.058418048,19
10776,65,85,-0.185980031,19
10777,66,85,0.043416343,19
10778,67,85,0.089664104,19
10779,68,85,0.143718774,19
10780,69,85,0.029780557,19
10781,70,85,-0.058896027,19
10782,71,85,0.201888436,19
10783,72,85,0.03287936,19
10784,73,85,-0.016535171,19
10785,74,85,0.096858192,19
10786,75,85,0.008473467,19
10787,76,85,0.02160672,19
10788,77,85,-0.027820186,19
10789,78,85,0.092475409,19
10790,79,85,0.019220972,19
10791,80,85,0.054122287,19
10792,81,85,0.178025072,19
10793,82,85,-0.281266629,19
10794,83,85,0.423477557,20
10795,84,85,0.355393813,20
10796,85,85,0.276650549,20
10797,86,85,0.239347924,20
10798,87,85,0.305948028,20
10799,88,85,0.164869855,20
10800,89,85,0.242021911,20
10801,90,85,0.211026591,20
10802,91,85,0.232318405,20
10803,92,85,0.172583056,20
10804,93,85,0.114929899,20
10805,94,85,0.243444221,20
10806,95,85,0.225014374,20
10807,96,85,0.141139014,20
10808,97,85,0.205237681,20
10809,98,85,0.182806151,20
10810,99,85,0.153061224,20
10811,100,85,0.07647486,20
10812,101,85,0.338337746,20
10813,102,85,0.20409719,20
10814,103,85,0.009479575,20
10815,104,85,0.271713944,20
10816,105,85,0.218503967,20
10817,106,85,0.061320065,20
10818,107,85,0.372356271,20
10819,108,85,0.139645109,20
10820,109,85,0.305731363,20
10821,110,85,0.186834606,20
10822,111,85,0.166006565,20
10823,112,85,0.110878476,20
10824,113,85,0.199534926,20
10825,114,85,0.278897424,20
10826,115,85,0.135191513,20
10827,116,85,0.163656079,20
10828,117,85,0.302494304,20
10829,118,85,0.152913682,20
10830,119,85,0.278306191,20
10831,120,85,0.152526548,20
10832,121,85,0.057132007,20
10833,122,85,0.208011505,20
10834,123,85,0.168759127,20
10835,124,85,0.184813513,20
10836,125,85,0.229146228,20
10837,0,86,0,27
10838,1,86,0,27
10839,2,86,0,27
10840,3,86,0.161480019,22
10841,4,86,0.140899785,22
10842,5,86,0.172894261,22
10843,6,86,-0.040014896,22
10844,7,86,0.120918184,22
10845,8,86,-0.089742896,22
10846,9,86,0.042679913,22
10847,10,86,0.107573972,22
10848,11,86,-0.002130335,22
10849,12,86,-0.030257031,22
10850,13,86,-0.134379728,22
10851,14,86,-0.082044693,22
10852,15,86,0.082712201,22
10853,16,86,0.22557047,22
10854,17,86,-0.085724013,22
10855,18,86,0.3196259,28
10856,19,86,0.262484568,28
10857,20,86,-0.20959788,26
10858,21,86,0,NaN
10859,22,86,0.223461444,26
10860,23,86,0.096660039,26
10861,24,86,0.080932195,26
10862,25,86,-0.072724022,26
10863,26,86,-0.035081387,26
10864,27,86,0.184967042,26
10865,28,86,-0.085381476,26
10866,29,86,-0.056279621,26
10867,30,86,0.086797277,26
10868,31,86,-0.033972317,26
10869,32,86,-0.288843981,26
10870,33,86,0.112215635,26
10871,34,86,-0.198326334,26
10872,35,86,0.069384417,25
10873,36,86,0.067931861,25
10874,37,86,0.031373676,25
