SerialNo,SubsetNo,X,Y,Xオリジナル,Yオリジナル,垂直ひずみ成分εx,垂直ひずみ成分εy,せん断ひずみ成分γxy,主ひずみε1,主ひずみε2,主せん断ひずみγ1,主ひずみ方向θ,体積ひずみ(平面ひずみ条件)εV,応力0MPa_GN_Resample
2999,2999,123,23,2118,468,0,0,0,0,0,0,0,0,14
3000,3000,124,23,2134,468,0,0,0,0,0,0,0,0,9
3001,3001,0,24,150,484,0,0,0,0,0,0,0,0,9
3002,3002,1,24,166,484,0,0,0,0,0,0,0,0,9
3003,3003,2,24,182,484,0,0,0,0,0,0,0,0,9
3004,3004,3,24,198,484,0,0,0,0,0,0,0,0,9
3005,3005,4,24,214,484,0,0,0,0,0,0,0,0,9
3006,3006,5,24,230,484,0,0,0,0,0,0,0,0,9
3007,3007,6,24,246,484,0,0,0,0,0,0,0,0,9
3008,3008,7,24,262,484,0,0,0,0,0,0,0,0,9
3009,3009,8,24,278,484,0,0,0,0,0,0,0,0,9
3010,3010,9,24,294,484,0,0,0,0,0,0,0,0,9
3011,3011,10,24,310,484,0,0,0,0,0,0,0,0,9
3012,3012,11,24,326,484,0,0,0,0,0,0,0,0,9
3013,3013,12,24,342,484,0,0,0,0,0,0,0,0,9
3014,3014,13,24,358,484,0,0,0,0,0,0,0,0,9
3015,3015,14,24,374,484,0,0,0,0,0,0,0,0,9
3016,3016,15,24,390,484,0,0,0,0,0,0,0,0,9
3017,3017,16,24,406,484,0,0,0,0,0,0,0,0,9
3018,3018,17,24,422,484,0,0,0,0,0,0,0,0,9
3019,3019,18,24,438,484,0,0,0,0,0,0,0,0,9
3020,3020,19,24,454,484,0,0,0,0,0,0,0,0,9
3021,3021,20,24,470,484,0,0,0,0,0,0,0,0,9
3022,3022,21,24,486,484,0,0,0,0,0,0,0,0,9
3023,3023,22,24,502,484,0,0,0,0,0,0,0,0,9
3024,3024,23,24,518,484,0,0,0,0,0,0,0,0,9
3025,3025,24,24,534,484,0,0,0,0,0,0,0,0,9
3026,3026,25,24,550,484,0,0,0,0,0,0,0,0,9
3027,3027,26,24,566,484,0,0,0,0,0,0,0,0,9
3028,3028,27,24,582,484,0,0,0,0,0,0,0,0,9
3029,3029,28,24,598,484,0,0,0,0,0,0,0,0,9
3030,3030,29,24,614,484,0,0,0,0,0,0,0,0,9
3031,3031,30,24,630,484,0,0,0,0,0,0,0,0,9
3032,3032,31,24,646,484,0,0,0,0,0,0,0,0,9
3033,3033,32,24,662,484,0,0,0,0,0,0,0,0,9
3034,3034,33,24,678,484,0,0,0,0,0,0,0,0,9
3035,3035,34,24,694,484,0,0,0,0,0,0,0,0,9
3036,3036,35,24,710,484,0,0,0,0,0,0,0,0,9
3037,3037,36,24,726,484,0,0,0,0,0,0,0,0,9
3038,3038,37,24,742,484,0,0,0,0,0,0,0,0,2
3039,3039,38,24,758,484,0,0,0,0,0,0,0,0,2
3040,3040,39,24,774,484,0,0,0,0,0,0,0,0,2
3041,3041,40,24,790,484,0,0,0,0,0,0,0,0,2
3042,3042,41,24,806,484,0,0,0,0,0,0,0,0,2
3043,3043,42,24,822,484,0,0,0,0,0,0,0,0,2
3044,3044,43,24,838,484,0,0,0,0,0,0,0,0,2
3045,3045,44,24,854,484,0,0,0,0,0,0,0,0,2
3046,3046,45,24,870,484,0,0,0,0,0,0,0,0,2
3047,3047,46,24,886,484,0,0,0,0,0,0,0,0,2
3048,3048,47,24,902,484,0,0,0,0,0,0,0,0,2
3049,3049,48,24,918,484,0,0,0,0,0,0,0,0,2
3050,3050,49,24,934,484,0,0,0,0,0,0,0,0,2
3051,3051,50,24,950,484,0,0,0,0,0,0,0,0,2
3052,3052,51,24,966,484,0,0,0,0,0,0,0,0,2
3053,3053,52,24,982,484,0,0,0,0,0,0,0,0,2
3054,3054,53,24,998,484,0,0,0,0,0,0,0,0,2
3055,3055,54,24,1014,484,0,0,0,0,0,0,0,0,2
3056,3056,55,24,1030,484,0,0,0,0,0,0,0,0,2
3057,3057,56,24,1046,484,0,0,0,0,0,0,0,0,2
3058,3058,57,24,1062,484,0,0,0,0,0,0,0,0,2
3059,3059,58,24,1078,484,0,0,0,0,0,0,0,0,2
3060,3060,59,24,1094,484,0,0,0,0,0,0,0,0,2
3061,3061,60,24,1110,484,0,0,0,0,0,0,0,0,2
3062,3062,61,24,1126,484,0,0,0,0,0,0,0,0,2
3063,3063,62,24,1142,484,0,0,0,0,0,0,0,0,2
3064,3064,63,24,1158,484,0,0,0,0,0,0,0,0,2
3065,3065,64,24,1174,484,0,0,0,0,0,0,0,0,2
3066,3066,65,24,1190,484,0,0,0,0,0,0,0,0,2
3067,3067,66,24,1206,484,0,0,0,0,0,0,0,0,2
3068,3068,67,24,1222,484,0,0,0,0,0,0,0,0,2
3069,3069,68,24,1238,484,0,0,0,0,0,0,0,0,2
3070,3070,69,24,1254,484,0,0,0,0,0,0,0,0,2
3071,3071,70,24,1270,484,0,0,0,0,0,0,0,0,11
3072,3072,71,24,1286,484,0,0,0,0,0,0,0,0,11
3073,3073,72,24,1302,484,0,0,0,0,0,0,0,0,11
3074,3074,73,24,1318,484,0,0,0,0,0,0,0,0,11
3075,3075,74,24,1334,484,0,0,0,0,0,0,0,0,11
3076,3076,75,24,1350,484,0,0,0,0,0,0,0,0,11
3077,3077,76,24,1366,484,0,0,0,0,0,0,0,0,11
3078,3078,77,24,1382,484,0,0,0,0,0,0,0,0,11
3079,3079,78,24,1398,484,0,0,0,0,0,0,0,0,11
3080,3080,79,24,1414,484,0,0,0,0,0,0,0,0,11
3081,3081,80,24,1430,484,0,0,0,0,0,0,0,0,11
3082,3082,81,24,1446,484,0,0,0,0,0,0,0,0,5
3083,3083,82,24,1462,484,0,0,0,0,0,0,0,0,5
3084,3084,83,24,1478,484,0,0,0,0,0,0,0,0,5
3085,3085,84,24,1494,484,0,0,0,0,0,0,0,0,5
3086,3086,85,24,1510,484,0,0,0,0,0,0,0,0,5
3087,3087,86,24,1526,484,0,0,0,0,0,0,0,0,5
3088,3088,87,24,1542,484,0,0,0,0,0,0,0,0,5
3089,3089,88,24,1558,484,0,0,0,0,0,0,0,0,5
3090,3090,89,24,1574,484,0,0,0,0,0,0,0,0,5
3091,3091,90,24,1590,484,0,0,0,0,0,0,0,0,15
3092,3092,91,24,1606,484,0,0,0,0,0,0,0,0,15
3093,3093,92,24,1622,484,0,0,0,0,0,0,0,0,15
3094,3094,93,24,1638,484,0,0,0,0,0,0,0,0,15
3095,3095,94,24,1654,484,0,0,0,0,0,0,0,0,15
3096,3096,95,24,1670,484,0,0,0,0,0,0,0,0,15
3097,3097,96,24,1686,484,0,0,0,0,0,0,0,0,15
3098,3098,97,24,1702,484,0,0,0,0,0,0,0,0,15
3099,3099,98,24,1718,484,0,0,0,0,0,0,0,0,15
3100,3100,99,24,1734,484,0,0,0,0,0,0,0,0,16
3101,3101,100,24,1750,484,0,0,0,0,0,0,0,0,14
3102,3102,101,24,1766,484,0,0,0,0,0,0,0,0,14
3103,3103,102,24,1782,484,0,0,0,0,0,0,0,0,14
3104,3104,103,24,1798,484,0,0,0,0,0,0,0,0,14
3105,3105,104,24,1814,484,0,0,0,0,0,0,0,0,14
3106,3106,105,24,1830,484,0,0,0,0,0,0,0,0,14
3107,3107,106,24,1846,484,0,0,0,0,0,0,0,0,14
3108,3108,107,24,1862,484,0,0,0,0,0,0,0,0,14
3109,3109,108,24,1878,484,0,0,0,0,0,0,0,0,14
3110,3110,109,24,1894,484,0,0,0,0,0,0,0,0,14
3111,3111,110,24,1910,484,0,0,0,0,0,0,0,0,14
3112,3112,111,24,1926,484,0,0,0,0,0,0,0,0,14
3113,3113,112,24,1942,484,0,0,0,0,0,0,0,0,14
3114,3114,113,24,1958,484,0,0,0,0,0,0,0,0,14
3115,3115,114,24,1974,484,0,0,0,0,0,0,0,0,14
3116,3116,115,24,1990,484,0,0,0,0,0,0,0,0,14
3117,3117,116,24,2006,484,0,0,0,0,0,0,0,0,14
3118,3118,117,24,2022,484,0,0,0,0,0,0,0,0,14
3119,3119,118,24,2038,484,0,0,0,0,0,0,0,0,14
3120,3120,119,24,2054,484,0,0,0,0,0,0,0,0,14
3121,3121,120,24,2070,484,0,0,0,0,0,0,0,0,14
3122,3122,121,24,2086,484,0,0,0,0,0,0,0,0,14
3123,3123,122,24,2102,484,0,0,0,0,0,0,0,0,14
3124,3124,123,24,2118,484,0,0,0,0,0,0,0,0,14
3125,3125,124,24,2134,484,0,0,0,0,0,0,0,0,9
3126,3126,0,25,150,500,0,0,0,0,0,0,0,0,9
3127,3127,1,25,166,500,0,0,0,0,0,0,0,0,9
3128,3128,2,25,182,500,0,0,0,0,0,0,0,0,9
3129,3129,3,25,198,500,0,0,0,0,0,0,0,0,9
3130,3130,4,25,214,500,0,0,0,0,0,0,0,0,9
3131,3131,5,25,230,500,0,0,0,0,0,0,0,0,9
3132,3132,6,25,246,500,0,0,0,0,0,0,0,0,9
3133,3133,7,25,262,500,0,0,0,0,0,0,0,0,9
3134,3134,8,25,278,500,0,0,0,0,0,0,0,0,9
3135,3135,9,25,294,500,0,0,0,0,0,0,0,0,9
3136,3136,10,25,310,500,0,0,0,0,0,0,0,0,9
3137,3137,11,25,326,500,0,0,0,0,0,0,0,0,9
3138,3138,12,25,342,500,0,0,0,0,0,0,0,0,9
3139,3139,13,25,358,500,0,0,0,0,0,0,0,0,9
3140,3140,14,25,374,500,0,0,0,0,0,0,0,0,9
3141,3141,15,25,390,500,0,0,0,0,0,0,0,0,9
3142,3142,16,25,406,500,0,0,0,0,0,0,0,0,9
3143,3143,17,25,422,500,0,0,0,0,0,0,0,0,9
3144,3144,18,25,438,500,0,0,0,0,0,0,0,0,9
3145,3145,19,25,454,500,0,0,0,0,0,0,0,0,9
3146,3146,20,25,470,500,0,0,0,0,0,0,0,0,9
3147,3147,21,25,486,500,0,0,0,0,0,0,0,0,9
3148,3148,22,25,502,500,0,0,0,0,0,0,0,0,9
3149,3149,23,25,518,500,0,0,0,0,0,0,0,0,9
3150,3150,24,25,534,500,0,0,0,0,0,0,0,0,9
3151,3151,25,25,550,500,0,0,0,0,0,0,0,0,9
3152,3152,26,25,566,500,0,0,0,0,0,0,0,0,9
3153,3153,27,25,582,500,0,0,0,0,0,0,0,0,9
3154,3154,28,25,598,500,0,0,0,0,0,0,0,0,9
3155,3155,29,25,614,500,0,0,0,0,0,0,0,0,9
3156,3156,30,25,630,500,0,0,0,0,0,0,0,0,9
3157,3157,31,25,646,500,0,0,0,0,0,0,0,0,9
3158,3158,32,25,662,500,0,0,0,0,0,0,0,0,9
3159,3159,33,25,678,500,0,0,0,0,0,0,0,0,9
3160,3160,34,25,694,500,0,0,0,0,0,0,0,0,9
3161,3161,35,25,710,500,0,0,0,0,0,0,0,0,9
3162,3162,36,25,726,500,0,0,0,0,0,0,0,0,9
3163,3163,37,25,742,500,0,0,0,0,0,0,0,0,2
3164,3164,38,25,758,500,0,0,0,0,0,0,0,0,2
3165,3165,39,25,774,500,0,0,0,0,0,0,0,0,2
3166,3166,40,25,790,500,0,0,0,0,0,0,0,0,2
3167,3167,41,25,806,500,0,0,0,0,0,0,0,0,2
3168,3168,42,25,822,500,0,0,0,0,0,0,0,0,2
3169,3169,43,25,838,500,0,0,0,0,0,0,0,0,2
3170,3170,44,25,854,500,0,0,0,0,0,0,0,0,2
3171,3171,45,25,870,500,0,0,0,0,0,0,0,0,2
3172,3172,46,25,886,500,0,0,0,0,0,0,0,0,2
3173,3173,47,25,902,500,0,0,0,0,0,0,0,0,2
3174,3174,48,25,918,500,0,0,0,0,0,0,0,0,2
3175,3175,49,25,934,500,0,0,0,0,0,0,0,0,2
3176,3176,50,25,950,500,0,0,0,0,0,0,0,0,2
3177,3177,51,25,966,500,0,0,0,0,0,0,0,0,2
3178,3178,52,25,982,500,0,0,0,0,0,0,0,0,2
3179,3179,53,25,998,500,0,0,0,0,0,0,0,0,2
3180,3180,54,25,1014,500,0,0,0,0,0,0,0,0,2
3181,3181,55,25,1030,500,0,0,0,0,0,0,0,0,2
3182,3182,56,25,1046,500,0,0,0,0,0,0,0,0,2
3183,3183,57,25,1062,500,0,0,0,0,0,0,0,0,2
3184,3184,58,25,1078,500,0,0,0,0,0,0,0,0,2
3185,3185,59,25,1094,500,0,0,0,0,0,0,0,0,2
3186,3186,60,25,1110,500,0,0,0,0,0,0,0,0,2
3187,3187,61,25,1126,500,0,0,0,0,0,0,0,0,2
3188,3188,62,25,1142,500,0,0,0,0,0,0,0,0,2
3189,3189,63,25,1158,500,0,0,0,0,0,0,0,0,2
3190,3190,64,25,1174,500,0,0,0,0,0,0,0,0,2
3191,3191,65,25,1190,500,0,0,0,0,0,0,0,0,2
3192,3192,66,25,1206,500,0,0,0,0,0,0,0,0,2
3193,3193,67,25,1222,500,0,0,0,0,0,0,0,0,2
3194,3194,68,25,1238,500,0,0,0,0,0,0,0,0,2
3195,3195,69,25,1254,500,0,0,0,0,0,0,0,0,2
3196,3196,70,25,1270,500,0,0,0,0,0,0,0,0,2
3197,3197,71,25,1286,500,0,0,0,0,0,0,0,0,2
3198,3198,72,25,1302,500,0,0,0,0,0,0,0,0,11
3199,3199,73,25,1318,500,0,0,0,0,0,0,0,0,11
3200,3200,74,25,1334,500,0,0,0,0,0,0,0,0,11
3201,3201,75,25,1350,500,0,0,0,0,0,0,0,0,11
3202,3202,76,25,1366,500,0,0,0,0,0,0,0,0,11
3203,3203,77,25,1382,500,0,0,0,0,0,0,0,0,11
3204,3204,78,25,1398,500,0,0,0,0,0,0,0,0,11
3205,3205,79,25,1414,500,0,0,0,0,0,0,0,0,11
3206,3206,80,25,1430,500,0,0,0,0,0,0,0,0,11
3207,3207,81,25,1446,500,0,0,0,0,0,0,0,0,5
3208,3208,82,25,1462,500,0,0,0,0,0,0,0,0,5
3209,3209,83,25,1478,500,0,0,0,0,0,0,0,0,5
3210,3210,84,25,1494,500,0,0,0,0,0,0,0,0,5
3211,3211,85,25,1510,500,0,0,0,0,0,0,0,0,5
3212,3212,86,25,1526,500,0,0,0,0,0,0,0,0,5
3213,3213,87,25,1542,500,0,0,0,0,0,0,0,0,5
3214,3214,88,25,1558,500,0,0,0,0,0,0,0,0,5
3215,3215,89,25,1574,500,0,0,0,0,0,0,0,0,5
3216,3216,90,25,1590,500,0,0,0,0,0,0,0,0,15
3217,3217,91,25,1606,500,0,0,0,0,0,0,0,0,15
3218,3218,92,25,1622,500,0,0,0,0,0,0,0,0,15
3219,3219,93,25,1638,500,0,0,0,0,0,0,0,0,15
3220,3220,94,25,1654,500,0,0,0,0,0,0,0,0,15
3221,3221,95,25,1670,500,0,0,0,0,0,0,0,0,15
3222,3222,96,25,1686,500,0,0,0,0,0,0,0,0,15
3223,3223,97,25,1702,500,0,0,0,0,0,0,0,0,15
3224,3224,98,25,1718,500,0,0,0,0,0,0,0,0,16
3225,3225,99,25,1734,500,0,0,0,0,0,0,0,0,16
3226,3226,100,25,1750,500,0,0,0,0,0,0,0,0,16
3227,3227,101,25,1766,500,0,0,0,0,0,0,0,0,14
3228,3228,102,25,1782,500,0,0,0,0,0,0,0,0,14
3229,3229,103,25,1798,500,0,0,0,0,0,0,0,0,14
3230,3230,104,25,1814,500,0,0,0,0,0,0,0,0,14
3231,3231,105,25,1830,500,0,0,0,0,0,0,0,0,14
3232,3232,106,25,1846,500,0,0,0,0,0,0,0,0,14
3233,3233,107,25,1862,500,0,0,0,0,0,0,0,0,14
3234,3234,108,25,1878,500,0,0,0,0,0,0,0,0,14
3235,3235,109,25,1894,500,0,0,0,0,0,0,0,0,14
3236,3236,110,25,1910,500,0,0,0,0,0,0,0,0,14
3237,3237,111,25,1926,500,0,0,0,0,0,0,0,0,14
3238,3238,112,25,1942,500,0,0,0,0,0,0,0,0,14
3239,3239,113,25,1958,500,0,0,0,0,0,0,0,0,14
3240,3240,114,25,1974,500,0,0,0,0,0,0,0,0,14
3241,3241,115,25,1990,500,0,0,0,0,0,0,0,0,14
3242,3242,116,25,2006,500,0,0,0,0,0,0,0,0,14
3243,3243,117,25,2022,500,0,0,0,0,0,0,0,0,14
3244,3244,118,25,2038,500,0,0,0,0,0,0,0,0,14
3245,3245,119,25,2054,500,0,0,0,0,0,0,0,0,14
3246,3246,120,25,2070,500,0,0,0,0,0,0,0,0,14
3247,3247,121,25,2086,500,0,0,0,0,0,0,0,0,14
3248,3248,122,25,2102,500,0,0,0,0,0,0,0,0,14
3249,3249,123,25,2118,500,0,0,0,0,0,0,0,0,14
3250,3250,124,25,2134,500,0,0,0,0,0,0,0,0,9
3251,3251,0,26,150,516,0,0,0,0,0,0,0,0,9
3252,3252,1,26,166,516,0,0,0,0,0,0,0,0,9
3253,3253,2,26,182,516,0,0,0,0,0,0,0,0,9
3254,3254,3,26,198,516,0,0,0,0,0,0,0,0,9
3255,3255,4,26,214,516,0,0,0,0,0,0,0,0,9
3256,3256,5,26,230,516,0,0,0,0,0,0,0,0,9
3257,3257,6,26,246,516,0,0,0,0,0,0,0,0,9
3258,3258,7,26,262,516,0,0,0,0,0,0,0,0,9
3259,3259,8,26,278,516,0,0,0,0,0,0,0,0,9
3260,3260,9,26,294,516,0,0,0,0,0,0,0,0,9
3261,3261,10,26,310,516,0,0,0,0,0,0,0,0,9
3262,3262,11,26,326,516,0,0,0,0,0,0,0,0,9
3263,3263,12,26,342,516,0,0,0,0,0,0,0,0,9
3264,3264,13,26,358,516,0,0,0,0,0,0,0,0,9
3265,3265,14,26,374,516,0,0,0,0,0,0,0,0,9
3266,3266,15,26,390,516,0,0,0,0,0,0,0,0,9
3267,3267,16,26,406,516,0,0,0,0,0,0,0,0,9
3268,3268,17,26,422,516,0,0,0,0,0,0,0,0,9
3269,3269,18,26,438,516,0,0,0,0,0,0,0,0,9
3270,3270,19,26,454,516,0,0,0,0,0,0,0,0,9
3271,3271,20,26,470,516,0,0,0,0,0,0,0,0,9
3272,3272,21,26,486,516,0,0,0,0,0,0,0,0,9
3273,3273,22,26,502,516,0,0,0,0,0,0,0,0,9
3274,3274,23,26,518,516,0,0,0,0,0,0,0,0,9
3275,3275,24,26,534,516,0,0,0,0,0,0,0,0,9
3276,3276,25,26,550,516,0,0,0,0,0,0,0,0,9
3277,3277,26,26,566,516,0,0,0,0,0,0,0,0,9
3278,3278,27,26,582,516,0,0,0,0,0,0,0,0,9
3279,3279,28,26,598,516,0,0,0,0,0,0,0,0,9
3280,3280,29,26,614,516,0,0,0,0,0,0,0,0,9
3281,3281,30,26,630,516,0,0,0,0,0,0,0,0,9
3282,3282,31,26,646,516,0,0,0,0,0,0,0,0,9
3283,3283,32,26,662,516,0,0,0,0,0,0,0,0,9
3284,3284,33,26,678,516,0,0,0,0,0,0,0,0,9
3285,3285,34,26,694,516,0,0,0,0,0,0,0,0,9
3286,3286,35,26,710,516,0,0,0,0,0,0,0,0,9
3287,3287,36,26,726,516,0,0,0,0,0,0,0,0,9
3288,3288,37,26,742,516,0,0,0,0,0,0,0,0,9
3289,3289,38,26,758,516,0,0,0,0,0,0,0,0,2
3290,3290,39,26,774,516,0,0,0,0,0,0,0,0,2
3291,3291,40,26,790,516,0,0,0,0,0,0,0,0,2
3292,3292,41,26,806,516,0,0,0,0,0,0,0,0,2
3293,3293,42,26,822,516,0,0,0,0,0,0,0,0,2
3294,3294,43,26,838,516,0,0,0,0,0,0,0,0,2
3295,3295,44,26,854,516,0,0,0,0,0,0,0,0,2
3296,3296,45,26,870,516,0,0,0,0,0,0,0,0,2
3297,3297,46,26,886,516,0,0,0,0,0,0,0,0,2
3298,3298,47,26,902,516,0,0,0,0,0,0,0,0,2
3299,3299,48,26,918,516,0,0,0,0,0,0,0,0,2
3300,3300,49,26,934,516,0,0,0,0,0,0,0,0,2
3301,3301,50,26,950,516,0,0,0,0,0,0,0,0,2
3302,3302,51,26,966,516,0,0,0,0,0,0,0,0,2
3303,3303,52,26,982,516,0,0,0,0,0,0,0,0,2
3304,3304,53,26,998,516,0,0,0,0,0,0,0,0,2
3305,3305,54,26,1014,516,0,0,0,0,0,0,0,0,2
3306,3306,55,26,1030,516,0,0,0,0,0,0,0,0,2
3307,3307,56,26,1046,516,0,0,0,0,0,0,0,0,2
3308,3308,57,26,1062,516,0,0,0,0,0,0,0,0,2
3309,3309,58,26,1078,516,0,0,0,0,0,0,0,0,2
3310,3310,59,26,1094,516,0,0,0,0,0,0,0,0,2
3311,3311,60,26,1110,516,0,0,0,0,0,0,0,0,2
3312,3312,61,26,1126,516,0,0,0,0,0,0,0,0,2
3313,3313,62,26,1142,516,0,0,0,0,0,0,0,0,2
3314,3314,63,26,1158,516,0,0,0,0,0,0,0,0,2
3315,3315,64,26,1174,516,0,0,0,0,0,0,0,0,2
3316,3316,65,26,1190,516,0,0,0,0,0,0,0,0,2
3317,3317,66,26,1206,516,0,0,0,0,0,0,0,0,2
3318,3318,67,26,1222,516,0,0,0,0,0,0,0,0,2
3319,3319,68,26,1238,516,0,0,0,0,0,0,0,0,2
3320,3320,69,26,1254,516,0,0,0,0,0,0,0,0,2
3321,3321,70,26,1270,516,0,0,0,0,0,0,0,0,2
3322,3322,71,26,1286,516,0,0,0,0,0,0,0,0,2
3323,3323,72,26,1302,516,0,0,0,0,0,0,0,0,11
3324,3324,73,26,1318,516,0,0,0,0,0,0,0,0,11
3325,3325,74,26,1334,516,0,0,0,0,0,0,0,0,11
3326,3326,75,26,1350,516,0,0,0,0,0,0,0,0,11
3327,3327,76,26,1366,516,0,0,0,0,0,0,0,0,11
3328,3328,77,26,1382,516,0,0,0,0,0,0,0,0,11
3329,3329,78,26,1398,516,0,0,0,0,0,0,0,0,11
3330,3330,79,26,1414,516,0,0,0,0,0,0,0,0,11
3331,3331,80,26,1430,516,0,0,0,0,0,0,0,0,11
3332,3332,81,26,1446,516,0,0,0,0,0,0,0,0,11
3333,3333,82,26,1462,516,0,0,0,0,0,0,0,0,5
3334,3334,83,26,1478,516,0,0,0,0,0,0,0,0,5
3335,3335,84,26,1494,516,0,0,0,0,0,0,0,0,5
3336,3336,85,26,1510,516,0,0,0,0,0,0,0,0,5
3337,3337,86,26,1526,516,0,0,0,0,0,0,0,0,5
3338,3338,87,26,1542,516,0,0,0,0,0,0,0,0,5
3339,3339,88,26,1558,516,0,0,0,0,0,0,0,0,5
3340,3340,89,26,1574,516,0,0,0,0,0,0,0,0,15
3341,3341,90,26,1590,516,0,0,0,0,0,0,0,0,15
3342,3342,91,26,1606,516,0,0,0,0,0,0,0,0,15
3343,3343,92,26,1622,516,0,0,0,0,0,0,0,0,15
3344,3344,93,26,1638,516,0,0,0,0,0,0,0,0,15
3345,3345,94,26,1654,516,0,0,0,0,0,0,0,0,15
3346,3346,95,26,1670,516,0,0,0,0,0,0,0,0,16
3347,3347,96,26,1686,516,0,0,0,0,0,0,0,0,16
3348,3348,97,26,1702,516,0,0,0,0,0,0,0,0,16
3349,3349,98,26,1718,516,0,0,0,0,0,0,0,0,16
3350,3350,99,26,1734,516,0,0,0,0,0,0,0,0,16
3351,3351,100,26,1750,516,0,0,0,0,0,0,0,0,16
3352,3352,101,26,1766,516,0,0,0,0,0,0,0,0,14
3353,3353,102,26,1782,516,0,0,0,0,0,0,0,0,14
3354,3354,103,26,1798,516,0,0,0,0,0,0,0,0,14
3355,3355,104,26,1814,516,0,0,0,0,0,0,0,0,14
3356,3356,105,26,1830,516,0,0,0,0,0,0,0,0,14
3357,3357,106,26,1846,516,0,0,0,0,0,0,0,0,14
3358,3358,107,26,1862,516,0,0,0,0,0,0,0,0,14
3359,3359,108,26,1878,516,0,0,0,0,0,0,0,0,14
3360,3360,109,26,1894,516,0,0,0,0,0,0,0,0,14
3361,3361,110,26,1910,516,0,0,0,0,0,0,0,0,14
3362,3362,111,26,1926,516,0,0,0,0,0,0,0,0,14
3363,3363,112,26,1942,516,0,0,0,0,0,0,0,0,14
3364,3364,113,26,1958,516,0,0,0,0,0,0,0,0,14
3365,3365,114,26,1974,516,0,0,0,0,0,0,0,0,14
3366,3366,115,26,1990,516,0,0,0,0,0,0,0,0,14
3367,3367,116,26,2006,516,0,0,0,0,0,0,0,0,14
3368,3368,117,26,2022,516,0,0,0,0,0,0,0,0,14
3369,3369,118,26,2038,516,0,0,0,0,0,0,0,0,14
3370,3370,119,26,2054,516,0,0,0,0,0,0,0,0,14
3371,3371,120,26,2070,516,0,0,0,0,0,0,0,0,14
3372,3372,121,26,2086,516,0,0,0,0,0,0,0,0,14
3373,3373,122,26,2102,516,0,0,0,0,0,0,0,0,14
3374,3374,123,26,2118,516,0,0,0,0,0,0,0,0,14
3375,3375,124,26,2134,516,0,0,0,0,0,0,0,0,9
3376,3376,0,27,150,532,0,0,0,0,0,0,0,0,9
3377,3377,1,27,166,532,0,0,0,0,0,0,0,0,9
3378,3378,2,27,182,532,0,0,0,0,0,0,0,0,9
3379,3379,3,27,198,532,0,0,0,0,0,0,0,0,9
3380,3380,4,27,214,532,0,0,0,0,0,0,0,0,9
3381,3381,5,27,230,532,0,0,0,0,0,0,0,0,9
3382,3382,6,27,246,532,0,0,0,0,0,0,0,0,9
3383,3383,7,27,262,532,0,0,0,0,0,0,0,0,9
3384,3384,8,27,278,532,0,0,0,0,0,0,0,0,9
3385,3385,9,27,294,532,0,0,0,0,0,0,0,0,9
3386,3386,10,27,310,532,0,0,0,0,0,0,0,0,9
3387,3387,11,27,326,532,0,0,0,0,0,0,0,0,9
3388,3388,12,27,342,532,0,0,0,0,0,0,0,0,9
3389,3389,13,27,358,532,0,0,0,0,0,0,0,0,9
3390,3390,14,27,374,532,0,0,0,0,0,0,0,0,9
3391,3391,15,27,390,532,0,0,0,0,0,0,0,0,9
3392,3392,16,27,406,532,0,0,0,0,0,0,0,0,9
3393,3393,17,27,422,532,0,0,0,0,0,0,0,0,9
3394,3394,18,27,438,532,0,0,0,0,0,0,0,0,9
3395,3395,19,27,454,532,0,0,0,0,0,0,0,0,9
3396,3396,20,27,470,532,0,0,0,0,0,0,0,0,9
3397,3397,21,27,486,532,0,0,0,0,0,0,0,0,9
3398,3398,22,27,502,532,0,0,0,0,0,0,0,0,9
3399,3399,23,27,518,532,0,0,0,0,0,0,0,0,9
3400,3400,24,27,534,532,0,0,0,0,0,0,0,0,9
3401,3401,25,27,550,532,0,0,0,0,0,0,0,0,9
3402,3402,26,27,566,532,0,0,0,0,0,0,0,0,9
3403,3403,27,27,582,532,0,0,0,0,0,0,0,0,9
3404,3404,28,27,598,532,0,0,0,0,0,0,0,0,9
3405,3405,29,27,614,532,0,0,0,0,0,0,0,0,9
3406,3406,30,27,630,532,0,0,0,0,0,0,0,0,9
3407,3407,31,27,646,532,0,0,0,0,0,0,0,0,9
3408,3408,32,27,662,532,0,0,0,0,0,0,0,0,9
3409,3409,33,27,678,532,0,0,0,0,0,0,0,0,9
3410,3410,34,27,694,532,0,0,0,0,0,0,0,0,9
3411,3411,35,27,710,532,0,0,0,0,0,0,0,0,9
3412,3412,36,27,726,532,0,0,0,0,0,0,0,0,9
3413,3413,37,27,742,532,0,0,0,0,0,0,0,0,9
3414,3414,38,27,758,532,0,0,0,0,0,0,0,0,2
3415,3415,39,27,774,532,0,0,0,0,0,0,0,0,2
3416,3416,40,27,790,532,0,0,0,0,0,0,0,0,2
3417,3417,41,27,806,532,0,0,0,0,0,0,0,0,2
3418,3418,42,27,822,532,0,0,0,0,0,0,0,0,2
3419,3419,43,27,838,532,0,0,0,0,0,0,0,0,2
3420,3420,44,27,854,532,0,0,0,0,0,0,0,0,2
3421,3421,45,27,870,532,0,0,0,0,0,0,0,0,2
3422,3422,46,27,886,532,0,0,0,0,0,0,0,0,2
3423,3423,47,27,902,532,0,0,0,0,0,0,0,0,2
3424,3424,48,27,918,532,0,0,0,0,0,0,0,0,2
